,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,delivered_est_difference,delivered_purchase_difference
1703,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-03-25 20:39:11,2017-03-25 20:50:17,2017-03-27 14:15:22,2017-03-31 14:12:21,2017-04-18,other,credit_card,esporte_lazer,other,MG,sports_leisure,-22.963617230913528,-43.171994079519855,2.0,22.5,25.85,1.0,2.0,193.4,19.0,548.0,1.0,5150.0,22.0,3.0,22.0,17.0,5.0
1704,sao paulo,SP,sao paulo,SP,delivered,2018-07-06 19:06:28,2018-07-06 19:31:02,2018-07-10 14:01:00,2018-07-11 19:19:51,2018-07-19,other,credit_card,other,sao paulo,SP,other,-23.572712755756264,-46.65741173703036,2.0,17.9,7.39,1.0,2.0,50.58,59.0,889.0,2.0,250.0,20.0,5.0,16.0,7.0,5.0
1705,other,RS,other,RS,delivered,2017-12-12 19:08:00,2017-12-12 19:18:28,2017-12-13 23:19:28,2018-01-04 22:16:23,2018-01-17,other,credit_card,other,other,MG,other,-29.89898965023079,-51.158392026313145,1.0,52.9,27.04,1.0,7.0,79.94,28.0,854.0,4.0,800.0,23.0,10.0,23.0,12.0,23.0
1706,other,SP,other,SP,delivered,2018-02-21 23:27:17,2018-02-22 17:49:17,2018-02-24 04:56:40,2018-02-26 17:57:13,2018-03-07,other,credit_card,moveis_decoracao,other,SP,furniture_decor,-22.70292489459804,-47.66088396370302,1.0,54.9,9.09,1.0,10.0,127.98,51.0,990.0,4.0,400.0,50.0,3.0,25.0,8.0,4.0
1707,other,MG,other,MG,delivered,2018-06-28 13:52:36,2018-06-28 14:11:26,2018-07-04 13:47:00,2018-07-07 17:50:30,2018-07-20,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure,-19.46654204895009,-44.25407853379997,1.0,109.9,16.96,1.0,1.0,126.86,59.0,199.0,1.0,975.0,19.0,20.0,15.0,12.0,9.0
1708,belo horizonte,MG,belo horizonte,MG,delivered,2018-02-14 22:53:18,2018-02-14 23:55:32,2018-02-15 18:32:43,2018-02-20 19:49:15,2018-03-06,other,credit_card,other,other,SP,other,-19.861374111575948,-43.95135464807545,1.0,120.0,14.59,1.0,6.0,134.59,39.0,572.0,1.0,475.0,20.0,9.0,14.0,13.0,5.0
1709,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-07-25 22:20:16,2017-07-25 22:35:15,2017-07-28 14:52:11,2017-08-07 20:44:03,2017-08-18,other,credit_card,other,other,SP,other,-22.931504434358605,-43.24378011740432,1.0,157.99,15.86,1.0,7.0,173.85,35.0,591.0,3.0,444.0,20.0,14.0,16.0,10.0,12.0
1710,belo horizonte,MG,belo horizonte,MG,delivered,2017-11-17 10:21:48,2017-11-18 10:27:25,2017-11-21 20:05:14,2017-11-28 00:12:52,2017-12-07,other,credit_card,other,sao paulo,SP,other,-19.949682739944564,-43.93005744644804,1.0,79.9,14.31,1.0,2.0,94.21,37.0,451.0,6.0,300.0,16.0,13.0,11.0,8.0,10.0
1711,belo horizonte,MG,belo horizonte,MG,delivered,2018-03-07 16:59:34,2018-03-08 16:56:24,2018-03-12 16:05:04,2018-03-21 20:20:34,2018-03-23,other,credit_card,other,other,SP,other,-19.87744810075591,-43.93099875382303,1.0,55.9,15.27,1.0,1.0,71.17,,,,1050.0,30.0,15.0,21.0,1.0,14.0
1712,other,RJ,other,RJ,delivered,2018-03-02 20:37:46,2018-03-06 04:08:23,2018-03-13 01:48:21,2018-04-10 01:48:31,2018-03-27,other,boleto,informatica_acessorios,other,PR,computers_accessories,-23.221641529468748,-44.73062623722932,1.0,76.25,16.97,1.0,1.0,93.22,33.0,256.0,1.0,180.0,17.0,10.0,13.0,-15.0,38.0
1713,other,RS,other,RS,delivered,2018-06-07 06:51:59,2018-06-09 03:13:22,2018-06-15 14:58:00,2018-06-25 18:05:17,2018-07-17,other,boleto,other,other,RJ,other,-27.62868706062323,-52.2792111203254,1.0,105.0,23.66,1.0,1.0,128.66,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,21.0,18.0
1714,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-07-29 02:26:04,2018-07-29 02:35:12,2018-07-30 13:44:00,2018-08-03 17:22:43,2018-08-07,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-22.87986944379366,-43.53652026242136,1.0,56.1,19.58,1.0,1.0,75.68,35.0,509.0,2.0,950.0,35.0,6.0,45.0,3.0,5.0
1715,other,other,other,other,delivered,2018-03-28 03:29:58,2018-03-29 03:10:28,2018-03-29 21:48:49,2018-04-21 00:08:45,2018-04-20,other,boleto,other,sao jose do rio preto,SP,other,-16.522365264727,-50.3720225684326,2.0,53.9,21.35,1.0,1.0,225.75,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,-2.0,23.0
1716,other,RS,other,RS,delivered,2017-10-13 21:54:18,2017-10-13 22:07:09,2017-10-18 17:23:48,2017-10-24 16:29:59,2017-11-08,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table,-30.029004975561293,-51.22967070428178,3.0,45.9,15.11,1.0,1.0,183.03,38.0,735.0,5.0,800.0,20.0,20.0,20.0,14.0,10.0
1717,sao paulo,SP,sao paulo,SP,delivered,2018-04-22 19:30:11,2018-04-24 17:51:00,2018-04-24 00:03:29,2018-04-28 15:41:49,2018-05-16,other,credit_card,other,sao jose do rio preto,SP,other,-23.506426623925208,-46.470672282820686,1.0,53.9,13.46,1.0,1.0,67.36,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,17.0,5.0
1718,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-07-19 12:39:52,2017-07-19 12:50:15,2017-07-28 16:08:41,2017-08-04 17:04:20,2017-08-15,other,credit_card,other,other,SP,other,-22.92111790980432,-43.218694220785984,3.0,169.94,36.85,1.0,8.0,413.58,48.0,1066.0,1.0,12160.0,56.0,51.0,28.0,10.0,16.0
1719,belo horizonte,MG,belo horizonte,MG,delivered,2018-05-10 14:36:44,2018-05-11 14:31:15,2018-05-15 14:46:00,2018-05-22 17:48:55,2018-05-28,other,credit_card,other,sao paulo,SP,other,-19.975986314184308,-43.94461903358529,1.0,111.99,18.36,1.0,6.0,130.35,44.0,1583.0,1.0,2350.0,29.0,5.0,21.0,5.0,12.0
1720,other,SP,other,SP,delivered,2018-02-26 21:46:40,2018-02-26 21:55:28,2018-02-27 20:09:27,2018-03-25 10:44:37,2018-03-16,other,credit_card,beleza_saude,other,SP,health_beauty,-23.724495000000005,-46.54829699999999,1.0,240.0,13.18,1.0,2.0,253.18,42.0,500.0,1.0,4050.0,17.0,11.0,13.0,-10.0,26.0
1721,other,SP,other,SP,delivered,2017-11-22 21:12:44,2017-11-24 03:10:54,2017-12-12 01:08:00,2017-12-18 15:19:08,2017-12-11,other,boleto,other,sao paulo,SP,other,-20.80680293662932,-49.50375830521534,1.0,250.0,35.02,1.0,1.0,285.02,57.0,771.0,1.0,12000.0,45.0,35.0,45.0,-8.0,25.0
1722,other,SP,other,SP,delivered,2018-06-09 13:43:48,2018-06-09 14:18:34,2018-06-11 14:47:00,2018-06-12 16:48:34,2018-06-26,other,credit_card,other,sao paulo,SP,other,-23.495901469908656,-46.87468669635919,1.0,35.0,8.88,1.0,1.0,43.88,27.0,2155.0,1.0,650.0,17.0,24.0,11.0,13.0,3.0
1723,other,SP,other,SP,delivered,2018-05-16 15:21:50,2018-05-16 15:35:51,2018-05-18 08:30:00,2018-05-21 14:22:45,2018-05-28,other,credit_card,other,sao paulo,SP,other,-22.89462294809283,-47.07954783166946,1.0,19.9,7.39,1.0,2.0,27.29,23.0,1537.0,1.0,200.0,21.0,5.0,14.0,6.0,4.0
1724,belo horizonte,MG,belo horizonte,MG,delivered,2018-02-26 14:01:42,2018-02-26 14:15:32,2018-03-02 17:43:40,2018-03-16 16:09:53,2018-03-20,other,credit_card,informatica_acessorios,other,SP,computers_accessories,-19.92650893505108,-43.954480926741205,3.0,18.9,15.1,1.0,1.0,102.0,55.0,665.0,1.0,250.0,39.0,9.0,11.0,3.0,18.0
1725,other,SP,other,SP,delivered,2018-02-15 16:48:18,2018-02-15 17:07:37,2018-02-16 21:11:38,2018-02-27 17:37:43,2018-03-12,other,credit_card,informatica_acessorios,other,other,computers_accessories,-22.13786317128713,-51.3968806354038,1.0,149.9,36.37,1.0,2.0,186.27,48.0,894.0,1.0,533.0,22.0,11.0,20.0,12.0,12.0
1726,other,MG,other,MG,delivered,2017-07-29 11:56:37,2017-07-29 12:10:13,2017-07-31 20:12:25,2017-08-04 20:22:32,2017-08-18,other,credit_card,other,other,MG,other,-20.15157208976184,-44.88548876192771,1.0,139.9,13.11,1.0,4.0,153.01,31.0,1194.0,3.0,10225.0,19.0,11.0,11.0,13.0,6.0
1727,sao paulo,SP,sao paulo,SP,delivered,2018-04-28 13:57:52,2018-04-28 14:14:13,2018-05-02 12:26:00,2018-05-10 11:17:01,2018-05-23,other,credit_card,other,other,SP,other,-23.64702435137628,-46.66854665973221,1.0,143.0,13.44,1.0,1.0,156.44,35.0,640.0,1.0,335.0,17.0,11.0,16.0,12.0,11.0
1728,sao paulo,SP,sao paulo,SP,delivered,2017-11-15 20:36:07,2017-11-15 20:46:49,2017-11-22 16:29:24,2017-11-27 12:48:42,2017-12-05,other,credit_card,other,other,SP,other,-23.53967723397196,-46.445654378296496,3.0,29.0,12.13,1.0,2.0,123.39,51.0,122.0,4.0,450.0,20.0,31.0,30.0,7.0,11.0
1729,other,MG,other,MG,delivered,2018-08-21 16:12:34,2018-08-21 16:30:46,2018-08-22 12:07:00,2018-08-27 18:54:49,2018-08-31,other,credit_card,beleza_saude,other,SP,health_beauty,-19.74914875688133,-44.89373421998792,1.0,330.0,20.41,1.0,4.0,350.41,60.0,2644.0,6.0,400.0,34.0,4.0,22.0,3.0,6.0
1730,other,SP,other,SP,delivered,2017-11-30 08:59:36,2017-11-30 09:11:25,2017-12-04 19:13:42,2017-12-05 17:38:15,2017-12-18,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure,-23.496475714623887,-46.846717906868335,1.0,149.9,9.24,1.0,3.0,159.14,54.0,790.0,6.0,200.0,17.0,10.0,11.0,12.0,5.0
1731,other,RJ,other,RJ,delivered,2018-08-03 11:46:40,2018-08-04 04:10:21,2018-08-07 13:33:00,2018-08-14 23:51:37,2018-09-06,other,boleto,other,other,SP,other,-22.42886351424927,-42.97870385241198,1.0,129.49,27.21,1.0,1.0,156.7,58.0,1683.0,8.0,2700.0,46.0,16.0,25.0,22.0,11.0
1732,niteroi,RJ,niteroi,RJ,delivered,2017-08-28 17:09:05,2017-08-28 17:25:02,2017-08-31 20:36:39,2017-09-05 18:23:22,2017-09-25,other,credit_card,other,sao jose do rio preto,SP,other,-22.89882445715252,-43.08709113918866,2.0,59.9,17.67,1.0,5.0,155.14,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,19.0,8.0
1733,other,SP,other,SP,delivered,2018-02-07 16:32:39,2018-02-07 16:49:38,2018-02-09 00:38:37,2018-02-19 23:12:12,2018-03-07,other,credit_card,informatica_acessorios,other,PR,computers_accessories,-23.557932626292526,-46.28994919906515,2.0,89.9,4.23,1.0,2.0,185.18,57.0,764.0,1.0,167.0,21.0,10.0,12.0,15.0,12.0
1734,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-05-14 15:26:16,2018-05-14 15:35:25,2018-05-15 13:25:00,2018-06-05 18:54:28,2018-06-13,other,credit_card,beleza_saude,other,SP,health_beauty,-22.97441464279533,-43.19046776325807,1.0,75.25,18.41,1.0,2.0,93.66,49.0,1004.0,2.0,200.0,20.0,10.0,20.0,7.0,22.0
1735,other,SP,other,SP,delivered,2018-03-16 15:19:45,2018-03-16 15:35:24,2018-03-19 23:42:30,2018-03-27 00:33:12,2018-04-04,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-23.62618068720067,-46.54024421689084,1.0,153.0,15.16,1.0,10.0,168.16,52.0,251.0,1.0,1850.0,45.0,15.0,35.0,7.0,10.0
1736,other,MG,other,MG,delivered,2017-04-03 22:00:31,2017-04-03 22:15:14,2017-04-08 11:14:37,2017-04-19 14:24:05,2017-05-04,other,credit_card,other,sao jose do rio preto,SP,other,-19.60625313672613,-46.91738532637677,4.0,59.9,17.16,1.0,8.0,308.24,59.0,341.0,2.0,1850.0,37.0,22.0,40.0,14.0,15.0
1737,other,MG,other,MG,delivered,2018-02-08 19:02:20,2018-02-08 19:15:28,2018-02-09 18:58:51,2018-02-20 19:16:55,2018-03-06,other,credit_card,other,other,SP,other,-21.75266104884875,-43.361219771163945,1.0,269.0,16.63,1.0,8.0,285.63,44.0,561.0,1.0,600.0,19.0,10.0,15.0,13.0,12.0
1738,other,other,other,other,delivered,2018-01-23 18:47:39,2018-01-23 18:58:25,2018-01-31 17:19:04,2018-02-20 17:28:05,2018-02-19,other,credit_card,other,other,other,other,-20.35013025460673,-40.28805094724455,4.0,49.0,17.63,1.0,5.0,266.52,48.0,495.0,2.0,200.0,16.0,11.0,11.0,-2.0,27.0
1739,other,SP,other,SP,delivered,2017-12-03 16:29:43,2017-12-03 16:37:23,2017-12-07 19:32:48,2017-12-08 17:24:30,2017-12-20,other,credit_card,other,sao paulo,SP,other,-23.721904139007503,-46.55745951243781,1.0,169.9,12.39,1.0,2.0,182.29,60.0,919.0,5.0,1167.0,36.0,20.0,28.0,11.0,5.0
1740,other,MG,other,MG,delivered,2018-05-04 10:46:43,2018-05-04 11:11:48,2018-05-07 08:54:00,2018-05-15 22:45:52,2018-05-30,other,credit_card,other,other,SP,other,-19.595048365328687,-46.95739846448664,1.0,63.99,18.33,1.0,1.0,82.32,49.0,1066.0,2.0,257.0,44.0,12.0,24.0,14.0,11.0
1741,other,PR,other,PR,delivered,2017-10-09 12:55:53,2017-10-10 11:07:48,2017-10-11 19:45:06,2017-10-16 20:23:53,2017-11-01,other,boleto,other,sao paulo,SP,other,-22.83735475922439,-51.96531937032055,1.0,69.0,15.16,1.0,1.0,148.32,46.0,128.0,7.0,350.0,16.0,2.0,20.0,15.0,7.0
1742,other,SP,other,SP,delivered,2018-01-10 03:07:47,2018-01-11 02:35:48,2018-01-15 14:52:38,2018-01-19 15:13:17,2018-01-31,other,boleto,other,other,SP,other,-21.86606079870597,-47.47126319042926,1.0,213.9,13.0,1.0,1.0,226.9,59.0,582.0,1.0,263.0,17.0,12.0,13.0,11.0,9.0
1743,sao paulo,SP,sao paulo,SP,delivered,2018-04-01 18:36:29,2018-04-01 19:27:22,2018-04-03 11:58:52,2018-04-08 13:04:52,2018-04-12,other,boleto,beleza_saude,other,SP,health_beauty,-23.56967090366036,-46.47830849928228,1.0,503.34,24.88,1.0,1.0,528.22,53.0,1135.0,5.0,9900.0,30.0,39.0,38.0,3.0,6.0
1744,other,SP,other,SP,delivered,2018-07-18 21:38:35,2018-07-18 21:50:17,2018-07-19 14:48:00,2018-07-24 12:48:38,2018-08-02,other,credit_card,other,other,SP,other,-24.17588320038664,-46.78751169262501,1.0,25.9,12.84,1.0,1.0,77.48,40.0,707.0,2.0,100.0,18.0,9.0,12.0,8.0,5.0
1745,other,MG,other,MG,delivered,2018-06-08 17:21:28,2018-06-08 20:32:19,2018-06-12 14:26:00,2018-06-15 17:57:32,2018-06-29,other,credit_card,other,other,SP,other,-18.67147843027856,-48.19598591826332,1.0,49.9,18.23,1.0,2.0,136.26,49.0,1012.0,2.0,500.0,24.0,20.0,23.0,13.0,7.0
1746,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-09-25 20:32:00,2017-09-25 20:49:21,2017-09-27 13:18:11,2017-10-12 15:44:47,2017-10-18,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-22.934483946448047,-43.57745794670786,1.0,87.9,16.38,1.0,3.0,104.28,60.0,124.0,3.0,750.0,22.0,13.0,17.0,5.0,16.0
1747,other,SP,other,SP,delivered,2017-03-28 14:27:14,2017-03-28 14:35:22,2017-04-06 10:54:03,2017-04-15 13:55:35,2017-04-17,other,credit_card,other,sao paulo,SP,other,-24.00704093672452,-46.4208915910324,1.0,84.99,14.36,2.0,5.0,53.65,34.0,545.0,3.0,2200.0,48.0,25.0,25.0,1.0,17.0
1748,other,RJ,other,RJ,delivered,2018-03-31 11:48:59,2018-03-31 12:35:11,2018-04-03 12:57:22,2018-04-07 00:21:58,2018-04-20,other,credit_card,other,other,SP,other,-22.399499373463467,-41.80157975345325,1.0,120.0,34.38,1.0,1.0,154.38,53.0,1034.0,2.0,16550.0,22.0,65.0,40.0,12.0,6.0
1749,other,MG,other,MG,delivered,2017-05-10 16:06:48,2017-05-10 16:22:43,2017-05-11 17:05:02,2017-05-18 14:49:57,2017-06-01,other,credit_card,other,other,SP,other,-19.62524016416745,-44.036328409332384,1.0,13.99,15.11,1.0,2.0,29.1,32.0,935.0,1.0,500.0,30.0,30.0,30.0,13.0,7.0
1750,other,other,other,other,delivered,2017-12-27 10:07:27,2017-12-27 10:16:54,2017-12-28 21:58:50,2018-01-09 21:45:30,2018-01-29,other,credit_card,other,sao paulo,SP,other,-3.791204999999991,-38.5472565,1.0,350.9,21.0,1.0,1.0,371.9,48.0,1100.0,1.0,1400.0,20.0,30.0,20.0,19.0,13.0
1751,other,SP,other,SP,delivered,2018-04-10 11:10:46,2018-04-10 11:30:04,2018-04-18 13:36:40,2018-04-19 22:18:34,2018-04-26,other,credit_card,other,other,SP,other,-23.505185797391647,-47.46947178420567,1.0,76.0,8.3,1.0,1.0,168.6,33.0,586.0,1.0,450.0,30.0,20.0,30.0,6.0,9.0
1752,sao paulo,SP,sao paulo,SP,delivered,2017-08-16 14:50:09,2017-08-16 15:50:16,2017-08-25 18:45:51,2017-08-29 19:42:23,2017-09-05,other,credit_card,other,other,SP,other,-23.55001046947505,-46.45056827011738,1.0,174.9,20.1,1.0,3.0,195.0,52.0,828.0,4.0,4950.0,40.0,10.0,40.0,6.0,13.0
1753,niteroi,RJ,niteroi,RJ,delivered,2018-01-29 15:18:03,2018-01-29 15:35:26,2018-01-30 22:51:46,2018-02-15 20:16:39,2018-02-22,other,voucher,cama_mesa_banho,ibitinga,SP,bed_bath_table,-22.90133000467865,-43.12497317044587,1.0,42.99,17.6,2.0,1.0,20.99,54.0,688.0,1.0,1083.0,28.0,6.0,20.0,6.0,17.0
1754,other,RJ,other,RJ,delivered,2017-11-27 08:28:55,2017-11-27 08:38:21,2017-11-27 20:38:34,2017-12-21 14:06:38,2017-12-18,other,credit_card,esporte_lazer,other,SP,sports_leisure,-22.828769795019618,-43.06767582245788,1.0,37.49,15.1,1.0,2.0,52.59,53.0,3219.0,10.0,250.0,28.0,13.0,14.0,-4.0,24.0
1755,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-04-20 13:18:46,2018-04-24 18:15:14,2018-04-26 13:19:00,2018-05-04 22:48:52,2018-05-29,other,debit_card,beleza_saude,other,SP,health_beauty,-22.897534452680457,-43.18597408673321,1.0,53.5,18.25,1.0,1.0,71.75,40.0,409.0,1.0,1110.0,19.0,11.0,18.0,24.0,14.0
1756,other,SP,other,SP,delivered,2018-07-19 06:58:59,2018-07-19 07:10:15,2018-07-20 14:14:00,2018-07-25 14:45:38,2018-07-27,other,debit_card,other,other,SP,other,-23.54840410458293,-46.93610480720173,1.0,49.9,7.61,1.0,1.0,57.51,58.0,230.0,3.0,80.0,20.0,4.0,14.0,1.0,6.0
1757,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-08-28 15:39:42,2017-08-28 15:50:29,2017-08-31 20:32:24,2017-09-08 16:07:52,2017-09-22,other,credit_card,other,sao jose do rio preto,SP,other,-22.92509939301822,-43.1994830725652,4.0,59.9,17.67,1.0,1.0,387.85,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,13.0,11.0
1758,other,SP,other,SP,delivered,2017-06-20 11:08:11,2017-06-21 02:23:28,2017-06-21 09:00:09,2017-06-28 14:35:00,2017-07-10,other,boleto,other,sao paulo,SP,other,-22.561898517820524,-47.40571660804004,1.0,42.0,11.85,1.0,1.0,53.85,57.0,1619.0,1.0,400.0,20.0,20.0,20.0,11.0,8.0
1759,other,RS,other,RS,delivered,2017-11-21 16:21:03,2017-11-21 16:28:24,2017-11-22 18:18:59,2017-12-06 18:07:44,2017-12-19,other,credit_card,other,other,MG,other,-29.98463881962037,-50.12750557689065,1.0,129.9,39.83,1.0,4.0,261.36,35.0,147.0,2.0,100.0,16.0,6.0,11.0,12.0,15.0
1760,other,SP,other,SP,delivered,2017-09-17 12:59:53,2017-09-17 13:10:13,2017-09-18 21:04:16,2017-09-22 18:28:52,2017-10-09,other,credit_card,other,other,MG,other,-23.53977838225469,-46.77614388932595,1.0,52.9,14.1,1.0,1.0,67.0,39.0,217.0,1.0,550.0,46.0,10.0,32.0,16.0,5.0
1761,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-03-09 08:35:50,2018-03-09 08:48:27,2018-03-09 19:18:33,2018-03-16 17:58:28,2018-04-12,other,credit_card,other,other,SP,other,-22.828918713312813,-43.31998328045477,1.0,20.0,15.23,1.0,1.0,35.23,44.0,799.0,1.0,350.0,20.0,15.0,15.0,26.0,7.0
1762,other,other,other,other,delivered,2018-04-04 09:30:07,2018-04-04 16:56:14,2018-04-05 21:19:21,2018-04-18 20:52:46,2018-04-27,other,debit_card,other,other,other,other,-20.32935499675345,-40.280110132873205,1.0,29.99,19.04,1.0,1.0,49.03,56.0,198.0,4.0,150.0,16.0,16.0,16.0,8.0,14.0
1763,niteroi,RJ,niteroi,RJ,delivered,2017-06-19 19:20:51,2017-06-19 19:30:18,2017-06-20 15:30:39,2017-06-26 16:36:28,2017-07-14,other,voucher,other,other,SP,other,-22.88149480161728,-43.08594439346811,1.0,56.99,14.15,3.0,1.0,20.0,54.0,1536.0,2.0,250.0,20.0,8.0,21.0,17.0,6.0
1764,belo horizonte,MG,belo horizonte,MG,delivered,2018-05-28 09:39:27,2018-05-28 09:52:21,2018-05-28 14:02:00,2018-06-04 20:08:23,2018-06-29,other,credit_card,other,other,SP,other,-19.926241188441427,-43.917734918258425,1.0,279.8,16.84,1.0,6.0,296.64,53.0,725.0,2.0,350.0,16.0,13.0,13.0,24.0,7.0
1765,sao paulo,SP,sao paulo,SP,delivered,2017-11-24 11:26:18,2017-11-24 13:32:17,2017-11-27 14:49:08,2017-11-29 21:54:49,2017-12-08,other,credit_card,other,other,SP,other,-23.48687863419699,-46.46934338926075,1.0,74.49,9.94,1.0,1.0,84.43,48.0,886.0,2.0,850.0,22.0,17.0,17.0,8.0,5.0
1766,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-05-26 23:41:21,2017-05-26 23:50:13,2017-05-29 08:39:54,2017-06-07 15:15:13,2017-06-22,other,credit_card,esporte_lazer,other,SC,sports_leisure,-22.865277877315545,-43.35171679404477,1.0,29.5,16.79,1.0,5.0,231.45,21.0,207.0,2.0,350.0,67.0,15.0,15.0,14.0,11.0
1767,other,MG,other,MG,delivered,2018-07-23 21:27:51,2018-07-24 10:31:03,2018-07-24 14:12:00,2018-07-31 17:56:27,2018-08-20,other,credit_card,other,other,other,other,-20.3788071829015,-43.419536936724526,1.0,27.99,22.13,1.0,5.0,50.12,57.0,393.0,6.0,300.0,20.0,15.0,20.0,19.0,7.0
1768,other,SP,other,SP,delivered,2017-11-24 17:18:38,2017-11-24 20:53:53,2017-11-27 22:32:35,2017-12-11 18:33:16,2017-12-14,other,credit_card,other,sao paulo,SP,other,-24.176745,-46.78997849999999,2.0,29.0,11.85,1.0,5.0,81.7,59.0,261.0,2.0,250.0,16.0,2.0,20.0,2.0,17.0
1769,other,SP,other,SP,delivered,2017-02-08 18:00:36,2017-02-10 02:55:28,2017-02-15 12:37:51,2017-02-20 18:14:01,2017-03-17,other,boleto,cama_mesa_banho,sao paulo,SP,bed_bath_table,-23.55633487233685,-46.8390984849427,1.0,20.0,10.96,1.0,1.0,30.96,63.0,434.0,8.0,100.0,16.0,10.0,16.0,24.0,12.0
1770,niteroi,RJ,niteroi,RJ,delivered,2017-10-17 16:07:49,2017-10-17 16:30:04,2017-10-18 19:12:39,2017-10-25 14:53:09,2017-11-10,other,credit_card,esporte_lazer,other,SP,sports_leisure,-22.902399583168663,-43.1125982717967,1.0,85.0,17.84,1.0,3.0,102.84,36.0,1219.0,1.0,1700.0,18.0,16.0,16.0,15.0,7.0
1771,other,other,other,other,delivered,2018-08-03 21:38:15,2018-08-03 21:50:11,2018-08-06 10:28:00,2018-08-08 19:42:14,2018-08-10,other,credit_card,other,other,SC,other,-27.102098999999946,-48.62961349999995,1.0,169.0,45.59,1.0,12.0,214.59,47.0,396.0,2.0,6050.0,77.0,11.0,33.0,1.0,4.0
1772,other,MG,other,MG,delivered,2017-11-25 11:55:41,2017-11-25 12:13:34,2017-11-29 23:31:55,2017-12-11 20:47:22,2017-12-20,other,credit_card,other,sao jose do rio preto,SP,other,-19.482748920749625,-42.55677655857014,1.0,49.0,17.64,1.0,1.0,66.64,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,8.0,16.0
1773,other,other,other,other,delivered,2018-04-07 12:16:55,2018-04-07 12:30:14,2018-04-09 22:08:33,2018-05-04 20:56:41,2018-05-08,other,credit_card,esporte_lazer,other,SP,sports_leisure,-5.06693045263836,-42.78165198433283,1.0,128.56,57.45,1.0,1.0,186.01,59.0,3723.0,1.0,1350.0,16.0,16.0,16.0,3.0,27.0
1774,other,RJ,other,RJ,delivered,2018-08-17 01:10:44,2018-08-18 01:09:32,2018-08-20 14:52:00,2018-08-23 12:18:59,2018-09-19,other,credit_card,other,curitiba,PR,other,-22.446913383665724,-43.47008486783569,1.0,45.0,22.25,1.0,1.0,67.25,59.0,920.0,4.0,200.0,22.0,7.0,15.0,26.0,6.0
1775,other,other,other,other,delivered,2018-01-09 10:06:48,2018-01-10 10:32:45,2018-01-13 00:05:30,2018-01-25 19:08:51,2018-02-01,other,boleto,other,sao jose do rio preto,SP,other,-20.12825649708581,-40.206782231201984,1.0,49.9,17.6,1.0,1.0,67.5,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,6.0,16.0
1776,other,SP,other,SP,delivered,2018-05-09 17:43:33,2018-05-10 20:17:36,2018-05-11 12:56:00,2018-05-17 14:56:49,2018-05-17,other,credit_card,other,sao paulo,SP,other,-23.426212368861425,-46.4101756239252,1.0,110.0,9.12,1.0,2.0,119.12,56.0,2083.0,4.0,850.0,40.0,30.0,30.0,-1.0,7.0
1777,other,SP,other,SP,delivered,2018-05-31 23:01:33,2018-06-01 09:31:25,2018-06-04 13:27:00,2018-06-11 19:13:42,2018-07-04,other,debit_card,other,other,SP,other,-23.95818446295225,-46.32189565707783,1.0,98.0,17.6,1.0,1.0,115.6,41.0,302.0,1.0,14725.0,54.0,25.0,37.0,22.0,10.0
1778,other,RS,other,RS,delivered,2017-11-25 09:06:15,2017-11-28 03:20:11,2017-11-28 18:17:06,2017-12-12 23:49:27,2017-12-19,other,boleto,cama_mesa_banho,other,SC,bed_bath_table,-30.04275445020681,-51.314149578656256,1.0,114.9,18.05,1.0,1.0,132.95,56.0,500.0,1.0,967.0,28.0,7.0,30.0,6.0,17.0
