,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,label,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english
2363,-23.82895488735788,-45.35696943486365,1.0,53.0,23.09,1.0,3.0,76.09,54.0,459.0,1.0,9100.0,37.0,30.0,39.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2364,-19.45671328651608,-42.57592476215663,1.0,105.99,23.54,1.0,2.0,129.53,59.0,410.0,1.0,1164.0,17.0,22.0,28.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2365,-22.92352868388245,-43.25728538259566,1.0,50.0,18.45,1.0,6.0,68.45,53.0,128.0,2.0,900.0,50.0,5.0,50.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
2366,-9.372056962519553,-40.49692860574756,1.0,12.99,37.9,1.0,2.0,101.78,37.0,86.0,2.0,1300.0,50.0,9.0,41.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,other,RJ,bed_bath_table
2367,-22.92311913656292,-43.21745927240467,1.0,122.99,30.11,1.0,1.0,153.1,50.0,1257.0,1.0,700.0,25.0,12.0,19.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,beleza_saude,other,other,health_beauty
2368,-21.48341445463452,-51.536013753076,1.0,299.0,12.7,1.0,1.0,311.7,51.0,824.0,1.0,311.0,20.0,11.0,14.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2369,-23.62983198280331,-46.73888151777359,1.0,239.99,14.23,1.0,1.0,117.68,54.0,1001.0,1.0,2400.0,42.0,25.0,15.0,1,sao paulo,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2370,-25.42030552546268,-49.271007294671904,1.0,59.0,17.66,1.0,1.0,306.64,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,0,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,boleto,other,sao jose do rio preto,SP,other
2371,-21.536217463932548,-43.01203215719168,2.0,130.0,23.49,1.0,1.0,460.47,34.0,1031.0,6.0,1600.0,20.0,60.0,20.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
2372,-20.734766061718634,-42.86116951271919,1.0,1299.65,23.04,1.0,6.0,1322.69,41.0,1931.0,1.0,700.0,21.0,11.0,15.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,RJ,health_beauty
2373,-23.81699382524652,-45.35835156171878,1.0,19.99,12.79,1.0,1.0,32.78,55.0,202.0,3.0,100.0,20.0,4.0,13.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,esporte_lazer,sao paulo,SP,sports_leisure
2374,-23.47846082653355,-46.74780027254892,1.0,179.9,37.59,1.0,1.0,434.98,43.0,1120.0,1.0,15467.0,64.0,62.0,25.0,0,sao paulo,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,SP,sports_leisure
2375,-23.470560723007683,-46.58853319747247,1.0,87.9,12.62,1.0,1.0,184.17,60.0,1664.0,7.0,150.0,17.0,2.0,19.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,boleto,other,other,other,other
2376,-22.6901433930652,-45.535020072260814,2.0,74.9,17.77,1.0,1.0,185.34,63.0,639.0,2.0,1500.0,38.0,7.0,28.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,other,MG,furniture_decor
2377,-22.940432115183693,-47.26915640155352,1.0,13.9,10.96,1.0,1.0,24.86,52.0,747.0,1.0,550.0,28.0,15.0,20.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2378,-23.54679173910784,-46.54380649777829,1.0,179.0,27.91,1.0,7.0,206.91,46.0,323.0,1.0,2841.0,40.0,23.0,26.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
2379,-23.145563482110827,-46.992972577990656,1.0,19.9,12.8,1.0,1.0,130.8,52.0,149.0,1.0,150.0,16.0,10.0,16.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table
2380,-16.356502865114773,-46.8980654748763,1.0,63.92,15.2,1.0,3.0,79.12,49.0,1141.0,2.0,400.0,19.0,11.0,37.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure
2381,-30.088174033585304,-51.24118277448216,1.0,239.9,80.49,1.0,6.0,320.39,52.0,503.0,1.0,21750.0,74.0,39.0,40.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2382,-21.219907817751764,-43.77481585163898,4.0,89.5,15.48,1.0,10.0,419.92,42.0,636.0,1.0,1700.0,41.0,10.0,35.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,MG,sports_leisure
2383,-17.733567305915827,-46.18504693117932,3.0,35.0,19.32,1.0,3.0,162.96,41.0,789.0,1.0,750.0,20.0,35.0,20.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor
2384,-25.52484152622772,-49.20876097446478,1.0,169.9,19.88,1.0,1.0,189.78,35.0,172.0,4.0,150.0,18.0,9.0,11.0,0,other,PR,other,PR,delivered,other,other,other,other,other,other,boleto,other,other,other,other
2385,-23.678275389953257,-46.7386614060534,1.0,84.99,9.41,1.0,9.0,94.4,59.0,1071.0,1.0,550.0,21.0,12.0,20.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,santo andre,SP,other
2386,-30.020960043020366,-51.18940355649479,1.0,186.9,21.36,1.0,4.0,208.26,23.0,922.0,1.0,850.0,16.0,19.0,15.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,other,furniture_decor
2387,-19.453003706842804,-44.75342669157136,1.0,89.9,23.21,1.0,5.0,113.11,57.0,404.0,4.0,750.0,22.0,15.0,33.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2388,-22.93774593698466,-43.06127854853022,1.0,59.9,19.39,1.0,1.0,79.29,52.0,1421.0,1.0,1054.0,23.0,21.0,20.0,0,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,boleto,esporte_lazer,other,SP,sports_leisure
2389,-20.20629322506154,-41.796013618545246,1.0,58.0,15.16,1.0,5.0,55.65,42.0,585.0,1.0,300.0,17.0,5.0,13.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2390,-7.759806553149891,-40.263432491678905,1.0,2990.0,194.55,1.0,10.0,3184.55,42.0,505.0,1.0,30000.0,40.0,105.0,40.0,0,other,other,other,other,delivered,other,other,other,other,2017-12-19 00:00:00,other,credit_card,other,sao paulo,SP,other
2391,-20.141160988687577,-44.89766852431247,1.0,55.0,20.88,1.0,1.0,75.88,12.0,210.0,2.0,1100.0,48.0,24.0,23.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2392,-23.563984421316857,-46.53706217638063,2.0,23.8,7.78,1.0,3.0,63.16,,,,200.0,16.0,3.0,12.0,1,sao paulo,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2393,-22.959749065208705,-43.20220660228512,1.0,59.9,17.67,1.0,3.0,77.57,59.0,651.0,5.0,4300.0,78.0,4.0,47.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2394,-23.57084317623641,-46.65677240798665,1.0,47.9,21.82,1.0,6.0,69.72,60.0,1066.0,2.0,1800.0,43.0,14.0,12.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,PR,furniture_decor
2395,-18.235805944206128,-43.59152316446885,1.0,102.9,14.45,1.0,5.0,234.7,45.0,702.0,1.0,1300.0,33.0,10.0,49.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
2396,-22.17880759117661,-49.92335036594724,1.0,34.9,12.48,1.0,1.0,47.38,41.0,717.0,1.0,1050.0,18.0,7.0,8.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,PR,other
2397,-22.6562770037775,-43.03934794992305,1.0,109.9,18.02,1.0,2.0,127.92,59.0,381.0,4.0,5450.0,26.0,30.0,28.0,1,other,RJ,other,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2398,-21.26041673760755,-44.99497078056643,1.0,149.99,49.58,1.0,1.0,199.57,42.0,1188.0,1.0,10125.0,57.0,55.0,22.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,other,other,SP,other
2399,-23.97375131423957,-46.371917161879885,1.0,120.0,13.75,1.0,1.0,133.75,59.0,1030.0,5.0,3500.0,36.0,25.0,21.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,sao paulo,SP,health_beauty
2400,-21.135252290034064,-48.00593355259964,1.0,39.49,11.85,1.0,1.0,51.34,46.0,2029.0,3.0,105.0,20.0,20.0,20.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,SP,sports_leisure
2401,-23.551867005828385,-46.41864229808414,1.0,29.9,7.47,1.0,1.0,37.37,34.0,564.0,3.0,300.0,40.0,5.0,40.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2402,-23.623358161146125,-46.74556641534758,1.0,219.0,41.97,4.0,1.0,60.99,43.0,435.0,4.0,9800.0,86.0,8.0,40.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,voucher,other,other,SP,other
2403,-20.79342807680998,-49.42850744268784,1.0,150.0,13.39,1.0,8.0,163.39,31.0,736.0,3.0,800.0,35.0,30.0,40.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2404,-22.828189139780104,-43.32398358761504,1.0,107.0,21.24,1.0,2.0,128.24,54.0,3481.0,1.0,3100.0,30.0,24.0,24.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,SP,sports_leisure
2405,-28.682804565279955,-49.34861512698399,1.0,109.9,26.85,1.0,2.0,136.75,53.0,2805.0,3.0,1850.0,19.0,16.0,17.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2406,-23.018311257285475,-43.45981823397196,2.0,59.0,15.85,1.0,3.0,149.7,44.0,603.0,4.0,400.0,30.0,20.0,20.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,other,other
2407,-22.90600354640406,-43.093599644011,3.0,29.9,21.71,1.0,1.0,163.31,56.0,229.0,1.0,650.0,32.0,2.0,22.0,0,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,PR,furniture_decor
2408,-20.83629164273593,-49.38990098499667,1.0,110.32,19.95,1.0,4.0,130.27,60.0,919.0,1.0,150.0,22.0,3.0,15.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SP,health_beauty
2409,-23.513069491762888,-46.44806731065341,2.0,49.7,19.45,1.0,10.0,100.66,56.0,296.0,2.0,1700.0,100.0,7.0,15.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor
2410,-22.92107389563741,-43.18045298987246,1.0,93.0,15.4,1.0,2.0,108.4,56.0,1455.0,3.0,250.0,16.0,3.0,11.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SP,computers_accessories
2411,-22.374352162646407,-47.373343370938905,1.0,84.9,30.9,2.0,1.0,50.0,,,,10750.0,34.0,20.0,30.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,sao paulo,SP,other
2412,-23.026444825517267,-43.46600320112915,2.0,19.9,14.52,1.0,1.0,68.84,31.0,393.0,3.0,200.0,16.0,9.0,11.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,other,other,MG,other
2413,-23.965913798861298,-46.37941126417246,1.0,145.0,28.2,1.0,8.0,173.2,60.0,446.0,5.0,15000.0,52.0,28.0,52.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,santo andre,SP,other
2414,-19.5457375907725,-42.59043519340212,2.0,59.9,17.67,1.0,2.0,155.14,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao jose do rio preto,SP,other
2415,-21.488739015258503,-51.54247002304234,1.0,259.46,16.57,2.0,1.0,244.0,39.0,531.0,1.0,400.0,18.0,11.0,14.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,other,PR,other
2416,-22.45842752423607,-47.52940384667125,1.0,170.0,16.82,1.0,3.0,186.82,35.0,514.0,2.0,4338.0,17.0,12.0,14.0,1,other,SP,other,SP,delivered,other,other,other,other,2017-12-20 00:00:00,other,credit_card,other,other,SP,other
2417,-23.51668741993188,-46.43957015306711,2.0,62.0,10.54,1.0,1.0,524.28,48.0,252.0,1.0,625.0,70.0,15.0,50.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,sao paulo,SP,bed_bath_table
2418,-23.5386581093031,-47.15969852023342,1.0,78.0,12.05,1.0,1.0,90.05,59.0,319.0,4.0,250.0,16.0,2.0,20.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2419,-21.616802624869663,-51.1712234104284,1.0,29.99,11.85,1.0,4.0,41.84,60.0,777.0,4.0,300.0,17.0,4.0,12.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2420,-16.737323615875127,-43.86600033472787,1.0,84.9,14.76,1.0,9.0,99.66,49.0,346.0,1.0,1000.0,30.0,15.0,20.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2421,-27.577575419095155,-48.53221101581169,1.0,109.9,18.02,1.0,1.0,127.92,39.0,235.0,2.0,9400.0,75.0,15.0,50.0,1,other,other,other,other,delivered,other,other,other,other,other,other,boleto,other,other,PR,other
2422,-23.1850146605682,-46.97046043686786,1.0,19.9,12.8,1.0,1.0,130.8,52.0,149.0,1.0,150.0,16.0,10.0,16.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table
2423,-23.464677104901448,-46.50842762414095,1.0,119.9,8.09,1.0,3.0,127.99,28.0,2433.0,3.0,100.0,19.0,7.0,11.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
2424,-23.966896418356992,-46.33879171022246,1.0,108.9,36.39,1.0,1.0,145.29,47.0,482.0,2.0,16100.0,35.0,65.0,44.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,other,SP,other
2425,-23.990265688978507,-48.89214179826882,5.0,25.0,13.71,1.0,5.0,193.55,58.0,634.0,2.0,600.0,21.0,12.0,17.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2426,-23.50279988517692,-46.394039934464985,1.0,36.5,14.08,1.0,5.0,50.58,60.0,1054.0,2.0,950.0,21.0,8.0,12.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
2427,-15.817860699435396,-42.22733723618743,2.0,89.99,23.76,1.0,10.0,348.79,52.0,847.0,3.0,1200.0,42.0,25.0,15.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2428,-21.09825073492051,-46.20377689316489,3.0,38.4,16.11,1.0,1.0,218.04,52.0,832.0,1.0,750.0,20.0,35.0,20.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,boleto,moveis_decoracao,sao paulo,SP,furniture_decor
2429,-22.921875482370623,-43.2346722826478,1.0,249.0,16.84,1.0,5.0,265.84,58.0,1233.0,4.0,450.0,16.0,2.0,20.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2430,-22.98728122675859,-49.88198580030584,1.0,149.99,14.07,1.0,8.0,148.08,54.0,629.0,1.0,1050.0,36.0,24.0,22.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2431,-22.989093953599347,-43.32278511488256,1.0,56.99,7.82,1.0,5.0,129.62,42.0,2107.0,1.0,75.0,23.0,8.0,15.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,RJ,other
2432,-12.93712626617067,-38.384974510594446,3.0,16.5,23.28,1.0,3.0,119.34,60.0,1154.0,1.0,450.0,16.0,10.0,11.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2433,-23.963159242022027,-46.33970180584575,1.0,259.9,18.53,1.0,5.0,278.43,57.0,293.0,1.0,3600.0,40.0,10.0,30.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
2434,-29.671716003597705,-51.131711164092486,1.0,89.9,14.38,1.0,5.0,104.28,31.0,1156.0,1.0,500.0,17.0,10.0,12.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2435,-23.65192684927015,-46.57190859463908,1.0,24.9,8.27,2.0,1.0,29.11,52.0,545.0,4.0,358.0,16.0,6.0,17.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,other,SP,other
2436,-20.99617281284248,-47.66120695966092,1.0,29.0,12.86,1.0,2.0,83.72,60.0,2936.0,1.0,83.0,19.0,15.0,18.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SP,health_beauty
2437,-19.83837895475793,-43.92290291964342,2.0,74.9,16.95,1.0,4.0,180.8,55.0,937.0,1.0,107.0,19.0,13.0,13.0,1,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,PR,computers_accessories
2438,-20.534553242887664,-47.383889721884906,1.0,159.99,11.73,8.0,1.0,15.16,54.0,383.0,2.0,100.0,16.0,10.0,15.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,sao paulo,SP,other
2439,-20.640323999999943,-43.79545249999995,1.0,149.99,89.5,1.0,9.0,239.49,56.0,621.0,1.0,10700.0,40.0,40.0,40.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao jose do rio preto,SP,other
2440,-20.364496061890485,-43.41823615390384,1.0,16.49,18.23,1.0,1.0,34.72,57.0,3153.0,1.0,300.0,18.0,18.0,18.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SP,health_beauty
2441,-19.934502312981778,-43.92314877531192,1.0,69.9,14.24,1.0,1.0,84.14,47.0,1346.0,2.0,500.0,20.0,8.0,20.0,0,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,boleto,beleza_saude,other,RJ,health_beauty
2442,-27.4407659800047,-48.38492738314391,1.0,34.9,15.11,1.0,8.0,200.04,57.0,366.0,4.0,750.0,101.0,15.0,15.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2443,-23.60455135053957,-46.39938543075192,3.0,45.9,9.34,1.0,5.0,276.2,38.0,735.0,5.0,800.0,20.0,20.0,20.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table
2444,-20.25462454371285,-40.27037320234855,1.0,350.0,22.27,1.0,7.0,372.27,34.0,440.0,7.0,1850.0,28.0,10.0,25.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
2445,-22.92741556506447,-43.255224547492425,1.0,29.9,15.1,1.0,3.0,90.0,39.0,290.0,1.0,117.0,23.0,14.0,14.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SP,computers_accessories
2446,-22.91118252844941,-43.17631008756995,1.0,114.99,29.83,1.0,1.0,144.82,50.0,1257.0,1.0,700.0,25.0,12.0,19.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,beleza_saude,other,other,health_beauty
2447,-20.747486733275,-48.91379677412667,3.0,849.0,20.03,1.0,10.0,2607.09,28.0,1426.0,1.0,1833.0,21.0,19.0,22.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2448,-22.862441999999945,-43.26485749999995,1.0,49.9,17.09,1.0,10.0,133.98,50.0,528.0,1.0,850.0,18.0,16.0,18.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SP,computers_accessories
2449,-19.93024403941369,-43.933385489439765,1.0,46.86,31.0,1.0,4.0,77.86,43.0,677.0,2.0,225.0,25.0,9.0,29.0,0,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SC,computers_accessories
2450,-22.83476075214958,-47.081079800594296,1.0,56.89,15.16,1.0,1.0,216.15,41.0,1178.0,1.0,434.0,20.0,16.0,18.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,curitiba,PR,health_beauty
2451,-24.181155000000004,-46.80796050000001,1.0,238.0,42.65,1.0,1.0,280.65,59.0,956.0,5.0,5900.0,66.0,15.0,33.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,SC,furniture_decor
2452,-22.904917997266768,-43.09786062954351,1.0,89.99,22.1,1.0,1.0,112.09,,,,2100.0,50.0,30.0,30.0,0,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
2453,-27.126785776379243,-48.9224937935167,1.0,99.9,26.78,2.0,1.0,100.0,63.0,749.0,7.0,3850.0,32.0,42.0,32.0,1,other,other,other,other,delivered,other,other,other,other,other,other,voucher,moveis_decoracao,sao paulo,SP,furniture_decor
2454,-21.208212418556425,-47.80577473050704,1.0,188.99,15.09,1.0,10.0,204.08,,,,1800.0,25.0,25.0,25.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
2455,-24.73469223325676,-53.755168691186014,1.0,58.7,12.54,1.0,6.0,71.24,42.0,1973.0,1.0,238.0,19.0,17.0,19.0,1,other,PR,other,PR,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,curitiba,PR,sports_leisure
